prm,startDate,powerInWatts
22481910228552,2024-03-24T21:00:00.000Z,3563
22481910228552,2024-03-24T22:00:00.000Z,3172
22481910228552,2024-03-24T23:00:00.000Z,3724
22481910228552,2024-03-25T00:00:00.000Z,3140
22481910228552,2024-03-25T01:00:00.000Z,3271
22481910228552,2024-03-25T02:00:00.000Z,1986
22481910228552,2024-03-25T03:00:00.000Z,2151
22481910228552,2024-03-25T04:00:00.000Z,4098
22481910228552,2024-03-25T05:00:00.000Z,5131
22481910228552,2024-03-25T06:00:00.000Z,2883
22481910228552,2024-03-25T07:00:00.000Z,2127
22481910228552,2024-03-25T08:00:00.000Z,1987
22481910228552,2024-03-25T09:00:00.000Z,2727
22481910228552,2024-03-25T10:00:00.000Z,2687
22481910228552,2024-03-25T11:00:00.000Z,2489
22481910228552,2024-03-25T12:00:00.000Z,2540
22481910228552,2024-03-25T13:00:00.000Z,2471
22481910228552,2024-03-25T14:00:00.000Z,1680
22481910228552,2024-03-25T15:00:00.000Z,2756
22481910228552,2024-03-25T16:00:00.000Z,2420
22481910228552,2024-03-25T17:00:00.000Z,2035
22481910228552,2024-03-25T18:00:00.000Z,1647
22481910228552,2024-03-25T19:00:00.000Z,1829
22481910228552,2024-03-25T20:00:00.000Z,2570
22481910228552,2024-03-25T21:00:00.000Z,2055
22481910228552,2024-03-25T22:00:00.000Z,1803
22481910228552,2024-03-25T23:00:00.000Z,886
22481910228552,2024-03-26T00:00:00.000Z,967
22481910228552,2024-03-26T01:00:00.000Z,898
22481910228552,2024-03-26T02:00:00.000Z,868
22481910228552,2024-03-26T03:00:00.000Z,1041
22481910228552,2024-03-26T04:00:00.000Z,2305
22481910228552,2024-03-26T05:00:00.000Z,3718
22481910228552,2024-03-26T06:00:00.000Z,3117
22481910228552,2024-03-26T07:00:00.000Z,1344
22481910228552,2024-03-26T08:00:00.000Z,1324
22481910228552,2024-03-26T09:00:00.000Z,3081
22481910228552,2024-03-26T10:00:00.000Z,3205
22481910228552,2024-03-26T11:00:00.000Z,3197
22481910228552,2024-03-26T12:00:00.000Z,2651
22481910228552,2024-03-26T13:00:00.000Z,884
22481910228552,2024-03-26T14:00:00.000Z,1262
22481910228552,2024-03-26T15:00:00.000Z,3616
22481910228552,2024-03-26T16:00:00.000Z,2115
22481910228552,2024-03-26T17:00:00.000Z,1569
22481910228552,2024-03-26T18:00:00.000Z,1177
22481910228552,2024-03-26T19:00:00.000Z,1351
22481910228552,2024-03-26T20:00:00.000Z,1825
22481910228552,2024-03-26T21:00:00.000Z,2129
22481910228552,2024-03-26T22:00:00.000Z,2288
22481910228552,2024-03-26T23:00:00.000Z,1894
22481910228552,2024-03-27T00:00:00.000Z,1295
22481910228552,2024-03-27T01:00:00.000Z,1295
22481910228552,2024-03-27T02:00:00.000Z,1272
22481910228552,2024-03-27T03:00:00.000Z,1496
22481910228552,2024-03-27T04:00:00.000Z,2942
22481910228552,2024-03-27T05:00:00.000Z,3351
22481910228552,2024-03-27T06:00:00.000Z,2480
22481910228552,2024-03-27T07:00:00.000Z,2394
22481910228552,2024-03-27T08:00:00.000Z,1570
22481910228552,2024-03-27T09:00:00.000Z,2044
22481910228552,2024-03-27T10:00:00.000Z,2040
22481910228552,2024-03-27T11:00:00.000Z,2184
22481910228552,2024-03-27T12:00:00.000Z,1962
22481910228552,2024-03-27T13:00:00.000Z,1289
22481910228552,2024-03-27T14:00:00.000Z,1386
22481910228552,2024-03-27T15:00:00.000Z,1103
22481910228552,2024-03-27T16:00:00.000Z,1738
22481910228552,2024-03-27T17:00:00.000Z,2009
22481910228552,2024-03-27T18:00:00.000Z,1673
22481910228552,2024-03-27T19:00:00.000Z,2015
22481910228552,2024-03-27T20:00:00.000Z,2124
22481910228552,2024-03-27T21:00:00.000Z,2178
22481910228552,2024-03-27T22:00:00.000Z,2302
22481910228552,2024-03-27T23:00:00.000Z,1700
22481910228552,2024-03-28T00:00:00.000Z,1170
22481910228552,2024-03-28T01:00:00.000Z,1326
22481910228552,2024-03-28T02:00:00.000Z,1289
22481910228552,2024-03-28T03:00:00.000Z,1853
22481910228552,2024-03-28T04:00:00.000Z,3984
22481910228552,2024-03-28T05:00:00.000Z,3858
22481910228552,2024-03-28T06:00:00.000Z,2443
22481910228552,2024-03-28T07:00:00.000Z,1582
22481910228552,2024-03-28T08:00:00.000Z,2476
22481910228552,2024-03-28T09:00:00.000Z,2535
22481910228552,2024-03-28T10:00:00.000Z,2817
22481910228552,2024-03-28T11:00:00.000Z,1357
22481910228552,2024-03-28T12:00:00.000Z,645
22481910228552,2024-03-28T13:00:00.000Z,344
22481910228552,2024-03-28T14:00:00.000Z,328
22481910228552,2024-03-28T15:00:00.000Z,1247
22481910228552,2024-03-28T16:00:00.000Z,1702
22481910228552,2024-03-28T17:00:00.000Z,1862
22481910228552,2024-03-28T18:00:00.000Z,1721
22481910228552,2024-03-28T19:00:00.000Z,1883
22481910228552,2024-03-28T20:00:00.000Z,2183
22481910228552,2024-03-28T21:00:00.000Z,2865
22481910228552,2024-03-28T22:00:00.000Z,1370
22481910228552,2024-03-28T23:00:00.000Z,1584
22481910228552,2024-03-29T00:00:00.000Z,1729
22481910228552,2024-03-29T01:00:00.000Z,1598
22481910228552,2024-03-29T02:00:00.000Z,1676
22481910228552,2024-03-29T03:00:00.000Z,2428
22481910228552,2024-03-29T04:00:00.000Z,4585
22481910228552,2024-03-29T05:00:00.000Z,4242
22481910228552,2024-03-29T06:00:00.000Z,3587
22481910228552,2024-03-29T07:00:00.000Z,2816
22481910228552,2024-03-29T08:00:00.000Z,1950
22481910228552,2024-03-29T09:00:00.000Z,2115
22481910228552,2024-03-29T10:00:00.000Z,2026
22481910228552,2024-03-29T11:00:00.000Z,2186
22481910228552,2024-03-29T12:00:00.000Z,1781
22481910228552,2024-03-29T13:00:00.000Z,1446
22481910228552,2024-03-29T14:00:00.000Z,1539
22481910228552,2024-03-29T15:00:00.000Z,1417
22481910228552,2024-03-29T16:00:00.000Z,1545
22481910228552,2024-03-29T17:00:00.000Z,1868
22481910228552,2024-03-29T18:00:00.000Z,1959
22481910228552,2024-03-29T19:00:00.000Z,2234
22481910228552,2024-03-29T20:00:00.000Z,2656
22481910228552,2024-03-29T21:00:00.000Z,3903
22481910228552,2024-03-29T22:00:00.000Z,2674
22481910228552,2024-03-29T23:00:00.000Z,1910
22481910228552,2024-03-30T00:00:00.000Z,1927
22481910228552,2024-03-30T01:00:00.000Z,2006
22481910228552,2024-03-30T02:00:00.000Z,1861
22481910228552,2024-03-30T03:00:00.000Z,1597
22481910228552,2024-03-30T04:00:00.000Z,3938
22481910228552,2024-03-30T05:00:00.000Z,3991
22481910228552,2024-03-30T06:00:00.000Z,2733
22481910228552,2024-03-30T07:00:00.000Z,2115
22481910228552,2024-03-30T08:00:00.000Z,1938
22481910228552,2024-03-30T09:00:00.000Z,3067
22481910228552,2024-03-30T10:00:00.000Z,3145
22481910228552,2024-03-30T11:00:00.000Z,3262
22481910228552,2024-03-30T12:00:00.000Z,3062
22481910228552,2024-03-30T13:00:00.000Z,2190
22481910228552,2024-03-30T14:00:00.000Z,1512
22481910228552,2024-03-30T15:00:00.000Z,1390
22481910228552,2024-03-30T16:00:00.000Z,1522
22481910228552,2024-03-30T17:00:00.000Z,1361
22481910228552,2024-03-30T18:00:00.000Z,1975
22481910228552,2024-03-30T19:00:00.000Z,2057
22481910228552,2024-03-30T20:00:00.000Z,1779
22481910228552,2024-03-30T21:00:00.000Z,2959
22481910228552,2024-03-30T22:00:00.000Z,2909
22481910228552,2024-03-30T23:00:00.000Z,2613
22481910228552,2024-03-31T00:00:00.000Z,1637
22481910228552,2024-03-31T01:00:00.000Z,1802
22481910228552,2024-03-31T02:00:00.000Z,1786
22481910228552,2024-03-31T03:00:00.000Z,2807
22481910228552,2024-03-31T04:00:00.000Z,4573
22481910228552,2024-03-31T05:00:00.000Z,2843
22481910228552,2024-03-31T06:00:00.000Z,2770
22481910228552,2024-03-31T07:00:00.000Z,3445
22481910228552,2024-03-31T08:00:00.000Z,3030
22481910228552,2024-03-31T09:00:00.000Z,2679
22481910228552,2024-03-31T10:00:00.000Z,3436
22481910228552,2024-03-31T11:00:00.000Z,2880
22481910228552,2024-03-31T12:00:00.000Z,2790
22481910228552,2024-03-31T13:00:00.000Z,2625
22481910228552,2024-03-31T14:00:00.000Z,2580
22481910228552,2024-03-31T15:00:00.000Z,1992
22481910228552,2024-03-31T16:00:00.000Z,1850
22481910228552,2024-03-31T17:00:00.000Z,1770
22481910228552,2024-03-31T18:00:00.000Z,2044
22481910228552,2024-03-31T19:00:00.000Z,1823
22481910228552,2024-03-31T20:00:00.000Z,2804
22481910228552,2024-03-31T21:00:00.000Z,1925
22481910228552,2024-03-31T22:00:00.000Z,2158
22481910228552,2024-03-31T23:00:00.000Z,3054
22481910228552,2024-04-01T00:00:00.000Z,2975
22481910228552,2024-04-01T01:00:00.000Z,2768
22481910228552,2024-04-01T02:00:00.000Z,1818
22481910228552,2024-04-01T03:00:00.000Z,2590
22481910228552,2024-04-01T04:00:00.000Z,2583
22481910228552,2024-04-01T05:00:00.000Z,1820
22481910228552,2024-04-01T06:00:00.000Z,2131
22481910228552,2024-04-01T07:00:00.000Z,3889
22481910228552,2024-04-01T08:00:00.000Z,3530
22481910228552,2024-04-01T09:00:00.000Z,2641
22481910228552,2024-04-01T10:00:00.000Z,3032
22481910228552,2024-04-01T11:00:00.000Z,2865
22481910228552,2024-04-01T12:00:00.000Z,3675
22481910228552,2024-04-01T13:00:00.000Z,2349
22481910228552,2024-04-01T14:00:00.000Z,2372
22481910228552,2024-04-01T15:00:00.000Z,2315
22481910228552,2024-04-01T16:00:00.000Z,3573
22481910228552,2024-04-01T17:00:00.000Z,3874
22481910228552,2024-04-01T18:00:00.000Z,2886
22481910228552,2024-04-01T19:00:00.000Z,3630
22481910228552,2024-04-01T20:00:00.000Z,3808
22481910228552,2024-04-01T21:00:00.000Z,3051
22481910228552,2024-04-01T22:00:00.000Z,2708
22481910228552,2024-04-01T23:00:00.000Z,1702
22481910228552,2024-04-02T00:00:00.000Z,1696
22481910228552,2024-04-02T01:00:00.000Z,1913
22481910228552,2024-04-02T02:00:00.000Z,1741
22481910228552,2024-04-02T03:00:00.000Z,2603
22481910228552,2024-04-02T04:00:00.000Z,5395
22481910228552,2024-04-02T05:00:00.000Z,3078
22481910228552,2024-04-02T06:00:00.000Z,2729
22481910228552,2024-04-02T07:00:00.000Z,890
22481910228552,2024-04-02T08:00:00.000Z,3133
22481910228552,2024-04-02T09:00:00.000Z,2608
22481910228552,2024-04-02T10:00:00.000Z,2092
22481910228552,2024-04-02T11:00:00.000Z,756
22481910228552,2024-04-02T12:00:00.000Z,771
22481910228552,2024-04-02T13:00:00.000Z,800
22481910228552,2024-04-02T14:00:00.000Z,836
22481910228552,2024-04-02T15:00:00.000Z,785
22481910228552,2024-04-02T16:00:00.000Z,902
22481910228552,2024-04-02T17:00:00.000Z,1042
22481910228552,2024-04-02T18:00:00.000Z,1819
22481910228552,2024-04-02T19:00:00.000Z,2029
22481910228552,2024-04-02T20:00:00.000Z,2293
22481910228552,2024-04-02T21:00:00.000Z,1711
22481910228552,2024-04-02T22:00:00.000Z,1746
22481910228552,2024-04-02T23:00:00.000Z,1301
22481910228552,2024-04-03T00:00:00.000Z,645
22481910228552,2024-04-03T01:00:00.000Z,600
22481910228552,2024-04-03T02:00:00.000Z,581
22481910228552,2024-04-03T03:00:00.000Z,2147
22481910228552,2024-04-03T04:00:00.000Z,4272
22481910228552,2024-04-03T05:00:00.000Z,2918
22481910228552,2024-04-03T06:00:00.000Z,2408
22481910228552,2024-04-03T07:00:00.000Z,2156
22481910228552,2024-04-03T08:00:00.000Z,653
22481910228552,2024-04-03T09:00:00.000Z,597
22481910228552,2024-04-03T10:00:00.000Z,592
22481910228552,2024-04-03T11:00:00.000Z,613
22481910228552,2024-04-03T12:00:00.000Z,744
22481910228552,2024-04-03T13:00:00.000Z,930
22481910228552,2024-04-03T14:00:00.000Z,1533
22481910228552,2024-04-03T15:00:00.000Z,1429
22481910228552,2024-04-03T16:00:00.000Z,1336
22481910228552,2024-04-03T17:00:00.000Z,1252
22481910228552,2024-04-03T18:00:00.000Z,468
22481910228552,2024-04-03T19:00:00.000Z,1195
22481910228552,2024-04-03T20:00:00.000Z,2538
22481910228552,2024-04-03T21:00:00.000Z,1679
22481910228552,2024-04-03T22:00:00.000Z,1729
22481910228552,2024-04-03T23:00:00.000Z,743
22481910228552,2024-04-04T00:00:00.000Z,637
22481910228552,2024-04-04T01:00:00.000Z,622
22481910228552,2024-04-04T02:00:00.000Z,615
22481910228552,2024-04-04T03:00:00.000Z,2582
22481910228552,2024-04-04T04:00:00.000Z,2581
22481910228552,2024-04-04T05:00:00.000Z,1811
22481910228552,2024-04-04T06:00:00.000Z,638
22481910228552,2024-04-04T07:00:00.000Z,653
22481910228552,2024-04-04T08:00:00.000Z,1463
22481910228552,2024-04-04T09:00:00.000Z,1823
22481910228552,2024-04-04T10:00:00.000Z,1802
22481910228552,2024-04-04T11:00:00.000Z,1371
22481910228552,2024-04-04T12:00:00.000Z,1080
22481910228552,2024-04-04T13:00:00.000Z,1248
22481910228552,2024-04-04T14:00:00.000Z,871
22481910228552,2024-04-04T15:00:00.000Z,942
22481910228552,2024-04-04T16:00:00.000Z,886
22481910228552,2024-04-04T17:00:00.000Z,587
22481910228552,2024-04-04T18:00:00.000Z,642
22481910228552,2024-04-04T19:00:00.000Z,549
22481910228552,2024-04-04T20:00:00.000Z,1875
22481910228552,2024-04-04T21:00:00.000Z,1758
22481910228552,2024-04-04T22:00:00.000Z,1809
22481910228552,2024-04-04T23:00:00.000Z,825
22481910228552,2024-04-05T00:00:00.000Z,610
22481910228552,2024-04-05T01:00:00.000Z,601
22481910228552,2024-04-05T02:00:00.000Z,611
22481910228552,2024-04-05T03:00:00.000Z,2338
22481910228552,2024-04-05T04:00:00.000Z,2550
22481910228552,2024-04-05T05:00:00.000Z,1958
22481910228552,2024-04-05T06:00:00.000Z,1669
22481910228552,2024-04-05T07:00:00.000Z,1705
22481910228552,2024-04-05T08:00:00.000Z,881
22481910228552,2024-04-05T09:00:00.000Z,609
22481910228552,2024-04-05T10:00:00.000Z,600
22481910228552,2024-04-05T11:00:00.000Z,584
22481910228552,2024-04-05T12:00:00.000Z,644
22481910228552,2024-04-05T13:00:00.000Z,785
22481910228552,2024-04-05T14:00:00.000Z,648
22481910228552,2024-04-05T15:00:00.000Z,642
22481910228552,2024-04-05T16:00:00.000Z,1155
22481910228552,2024-04-05T17:00:00.000Z,987
22481910228552,2024-04-05T18:00:00.000Z,523
22481910228552,2024-04-05T19:00:00.000Z,910
22481910228552,2024-04-05T20:00:00.000Z,1517
22481910228552,2024-04-05T21:00:00.000Z,658
22481910228552,2024-04-05T22:00:00.000Z,584
22481910228552,2024-04-05T23:00:00.000Z,1757
22481910228552,2024-04-06T00:00:00.000Z,1736
22481910228552,2024-04-06T01:00:00.000Z,757
22481910228552,2024-04-06T02:00:00.000Z,636
22481910228552,2024-04-06T03:00:00.000Z,1365
22481910228552,2024-04-06T04:00:00.000Z,1397
22481910228552,2024-04-06T05:00:00.000Z,630
22481910228552,2024-04-06T06:00:00.000Z,715
22481910228552,2024-04-06T07:00:00.000Z,894
22481910228552,2024-04-06T08:00:00.000Z,925
22481910228552,2024-04-06T09:00:00.000Z,1059
22481910228552,2024-04-06T10:00:00.000Z,960
22481910228552,2024-04-06T11:00:00.000Z,670
22481910228552,2024-04-06T12:00:00.000Z,1091
22481910228552,2024-04-06T13:00:00.000Z,1181
22481910228552,2024-04-06T14:00:00.000Z,1050
22481910228552,2024-04-06T15:00:00.000Z,962
22481910228552,2024-04-06T16:00:00.000Z,1161
22481910228552,2024-04-06T17:00:00.000Z,863
22481910228552,2024-04-06T18:00:00.000Z,2527
22481910228552,2024-04-06T19:00:00.000Z,1519
22481910228552,2024-04-06T20:00:00.000Z,2337
22481910228552,2024-04-06T21:00:00.000Z,1744
22481910228552,2024-04-06T22:00:00.000Z,1497
22481910228552,2024-04-06T23:00:00.000Z,1469
22481910228552,2024-04-07T00:00:00.000Z,1426
22481910228552,2024-04-07T01:00:00.000Z,1317
22481910228552,2024-04-07T02:00:00.000Z,1267
22481910228552,2024-04-07T03:00:00.000Z,1988
22481910228552,2024-04-07T04:00:00.000Z,2020
22481910228552,2024-04-07T05:00:00.000Z,1093
22481910228552,2024-04-07T06:00:00.000Z,1871
22481910228552,2024-04-07T07:00:00.000Z,2461
22481910228552,2024-04-07T08:00:00.000Z,2682
22481910228552,2024-04-07T09:00:00.000Z,2652
22481910228552,2024-04-07T10:00:00.000Z,1760
22481910228552,2024-04-07T11:00:00.000Z,1754
22481910228552,2024-04-07T12:00:00.000Z,3790
22481910228552,2024-04-07T13:00:00.000Z,3392
22481910228552,2024-04-07T14:00:00.000Z,2131
22481910228552,2024-04-07T15:00:00.000Z,951
22481910228552,2024-04-07T16:00:00.000Z,1106
22481910228552,2024-04-07T17:00:00.000Z,1424
22481910228552,2024-04-07T18:00:00.000Z,1462
22481910228552,2024-04-07T19:00:00.000Z,919
22481910228552,2024-04-07T20:00:00.000Z,1695
22481910228552,2024-04-07T21:00:00.000Z,1619
22481910228552,2024-04-07T22:00:00.000Z,1296
22481910228552,2024-04-07T23:00:00.000Z,961
22481910228552,2024-04-08T00:00:00.000Z,689
22481910228552,2024-04-08T01:00:00.000Z,660
22481910228552,2024-04-08T02:00:00.000Z,573
22481910228552,2024-04-08T03:00:00.000Z,1381
22481910228552,2024-04-08T04:00:00.000Z,2361
22481910228552,2024-04-08T05:00:00.000Z,3155
22481910228552,2024-04-08T06:00:00.000Z,2587
22481910228552,2024-04-08T07:00:00.000Z,2035
22481910228552,2024-04-08T08:00:00.000Z,1238
22481910228552,2024-04-08T09:00:00.000Z,589
22481910228552,2024-04-08T10:00:00.000Z,790
22481910228552,2024-04-08T11:00:00.000Z,837
22481910228552,2024-04-08T12:00:00.000Z,825
22481910228552,2024-04-08T13:00:00.000Z,1019
22481910228552,2024-04-08T14:00:00.000Z,999
22481910228552,2024-04-08T15:00:00.000Z,834
22481910228552,2024-04-08T16:00:00.000Z,698
22481910228552,2024-04-08T17:00:00.000Z,2082
22481910228552,2024-04-08T18:00:00.000Z,1292
22481910228552,2024-04-08T19:00:00.000Z,1360
22481910228552,2024-04-08T20:00:00.000Z,1965
22481910228552,2024-04-08T21:00:00.000Z,1572
22481910228552,2024-04-08T22:00:00.000Z,1427
22481910228552,2024-04-08T23:00:00.000Z,611
22481910228552,2024-04-09T00:00:00.000Z,619
22481910228552,2024-04-09T01:00:00.000Z,630
22481910228552,2024-04-09T02:00:00.000Z,626
22481910228552,2024-04-09T03:00:00.000Z,1413
22481910228552,2024-04-09T04:00:00.000Z,2211
22481910228552,2024-04-09T05:00:00.000Z,2043
22481910228552,2024-04-09T06:00:00.000Z,1535
22481910228552,2024-04-09T07:00:00.000Z,1563
22481910228552,2024-04-09T08:00:00.000Z,1608
22481910228552,2024-04-09T09:00:00.000Z,758
22481910228552,2024-04-09T10:00:00.000Z,755
22481910228552,2024-04-09T11:00:00.000Z,663
22481910228552,2024-04-09T12:00:00.000Z,623
22481910228552,2024-04-09T13:00:00.000Z,836
22481910228552,2024-04-09T14:00:00.000Z,611
22481910228552,2024-04-09T15:00:00.000Z,736
22481910228552,2024-04-09T16:00:00.000Z,705
22481910228552,2024-04-09T17:00:00.000Z,543
22481910228552,2024-04-09T18:00:00.000Z,796
22481910228552,2024-04-09T19:00:00.000Z,1015
22481910228552,2024-04-09T20:00:00.000Z,2486
22481910228552,2024-04-09T21:00:00.000Z,1886
22481910228552,2024-04-09T22:00:00.000Z,2171
22481910228552,2024-04-09T23:00:00.000Z,1373
22481910228552,2024-04-10T00:00:00.000Z,601
22481910228552,2024-04-10T01:00:00.000Z,629
22481910228552,2024-04-10T02:00:00.000Z,663
22481910228552,2024-04-10T03:00:00.000Z,2328
22481910228552,2024-04-10T04:00:00.000Z,2668
22481910228552,2024-04-10T05:00:00.000Z,1818
22481910228552,2024-04-10T06:00:00.000Z,300
22481910228552,2024-04-10T07:00:00.000Z,541
22481910228552,2024-04-10T08:00:00.000Z,1833
22481910228552,2024-04-10T09:00:00.000Z,1608
22481910228552,2024-04-10T10:00:00.000Z,1570
22481910228552,2024-04-10T11:00:00.000Z,1868
22481910228552,2024-04-10T12:00:00.000Z,1829
22481910228552,2024-04-10T13:00:00.000Z,804
22481910228552,2024-04-10T14:00:00.000Z,1705
22481910228552,2024-04-10T15:00:00.000Z,1557
22481910228552,2024-04-10T16:00:00.000Z,1931
22481910228552,2024-04-10T17:00:00.000Z,2145
22481910228552,2024-04-10T18:00:00.000Z,1679
22481910228552,2024-04-10T19:00:00.000Z,1428
22481910228552,2024-04-10T20:00:00.000Z,1585
22481910228552,2024-04-10T21:00:00.000Z,1153
22481910228552,2024-04-10T22:00:00.000Z,1606
22481910228552,2024-04-10T23:00:00.000Z,1847
22481910228552,2024-04-11T00:00:00.000Z,1694
22481910228552,2024-04-11T01:00:00.000Z,745
22481910228552,2024-04-11T02:00:00.000Z,256
22481910228552,2024-04-11T03:00:00.000Z,1945
22481910228552,2024-04-11T04:00:00.000Z,2958
22481910228552,2024-04-11T05:00:00.000Z,1416
22481910228552,2024-04-11T06:00:00.000Z,1548
22481910228552,2024-04-11T07:00:00.000Z,1024
22481910228552,2024-04-11T08:00:00.000Z,365
22481910228552,2024-04-11T09:00:00.000Z,331
22481910228552,2024-04-11T10:00:00.000Z,733
22481910228552,2024-04-11T11:00:00.000Z,1076
22481910228552,2024-04-11T12:00:00.000Z,876
22481910228552,2024-04-11T13:00:00.000Z,803
22481910228552,2024-04-11T14:00:00.000Z,1020
22481910228552,2024-04-11T15:00:00.000Z,1305
22481910228552,2024-04-11T16:00:00.000Z,932
22481910228552,2024-04-11T17:00:00.000Z,752
22481910228552,2024-04-11T18:00:00.000Z,1617
22481910228552,2024-04-11T19:00:00.000Z,1771
22481910228552,2024-04-11T20:00:00.000Z,2418
22481910228552,2024-04-11T21:00:00.000Z,966
22481910228552,2024-04-11T22:00:00.000Z,515
22481910228552,2024-04-11T23:00:00.000Z,543
22481910228552,2024-04-12T00:00:00.000Z,681
22481910228552,2024-04-12T01:00:00.000Z,683
22481910228552,2024-04-12T02:00:00.000Z,1598
22481910228552,2024-04-12T03:00:00.000Z,2337
22481910228552,2024-04-12T04:00:00.000Z,2229
22481910228552,2024-04-12T05:00:00.000Z,831
22481910228552,2024-04-12T06:00:00.000Z,326
22481910228552,2024-04-12T07:00:00.000Z,345
22481910228552,2024-04-12T08:00:00.000Z,656
22481910228552,2024-04-12T09:00:00.000Z,824
22481910228552,2024-04-12T10:00:00.000Z,1638
22481910228552,2024-04-12T11:00:00.000Z,1813
22481910228552,2024-04-12T12:00:00.000Z,681
22481910228552,2024-04-12T13:00:00.000Z,959
